ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
Construct;0;1;13;51;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
AccumulateWhileUnchanged;0;4;59;1;1;2;0;4;28;1;35;3;33;0;10;0;9;0;0;2
BidiFlow;1;2;30;75;6;0;0;7;17;10;3;1;1;0;0;0;0;0;0;0
FixedDelay;0;1;6;25;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
LinearIncreasingDelay;0;5;35;22;3;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
DelayFlow;0;4;59;15;1;3;0;5;28;13;1;1;1;0;0;0;1;0;0;0
FileIO;0;1;9;76;2;0;0;2;10;1;0;0;0;0;0;0;0;0;0;0
Flow;0;6;106;64;29;0;0;11;102;103;3;4;4;0;1;0;0;0;0;0
FlowProcessor;0;1;15;61;5;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0
FlowOperations;0;1;312;85;74;0;0;1;151;2276;1;4;4;0;0;0;0;0;0;0
Framing;0;31;290;20;7;0;0;8;122;49;10;3;33;0;0;0;13;0;0;6
Merge;0;17;95;28;3;2;0;7;40;13;20;2;25;0;6;0;6;0;0;2
MergePreferred;0;12;106;35;2;2;0;7;46;19;8;2;10;0;2;0;3;0;0;0
MergePrioritized;0;21;116;6;1;2;0;6;44;9;18;4;26;0;6;0;4;0;0;2
Interleave;0;1;8;50;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
MergeSorted;0;2;68;24;1;2;0;6;31;0;20;6;18;0;18;0;0;0;0;1
Broadcast;0;12;90;25;3;2;0;7;30;8;18;2;21;0;8;0;3;0;0;3
Partition;0;18;102;19;3;2;0;5;44;6;26;3;37;0;14;0;6;0;0;3
PartitionOutOfBoundsException;0;1;6;40;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Balance;0;19;88;27;3;2;0;7;35;10;26;2;32;0;8;0;14;0;0;4
Zip;0;1;5;58;1;3;0;0;3;0;16;1;1;0;0;0;0;0;0;0
ZipWith;0;1;5;37;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
UnZip;0;1;5;58;1;3;0;0;3;0;16;1;1;0;0;0;0;0;0;0
UnzipWith;0;1;5;37;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
ZipN;0;1;4;60;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
ZipWithN;0;1;5;58;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Concat;0;1;7;41;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
OrElse;0;1;4;55;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
GraphDsl;0;9;149;59;6;0;0;18;68;13;0;0;0;0;0;0;0;0;0;0
ForwardOps;0;2;82;54;12;0;0;1;33;0;0;0;0;0;0;0;0;0;0;0
ReverseOps;0;3;88;51;13;0;0;1;34;0;0;0;0;0;0;0;0;0;0;0
MergeHub;0;1;13;75;2;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0
BroadcastHub;0;1;6;86;2;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0
PartitionHub;0;1;25;77;2;0;0;2;9;4;7;2;2;0;0;0;0;0;0;0
GraphImpl;0;1;16;68;5;0;0;2;14;10;0;0;0;0;0;0;0;0;0;0
ModuleExtractor;0;2;9;43;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
InternalFlowOperations;0;13;532;77;95;0;0;16;368;3146;15;29;97;0;12;0;33;0;0;2
IntervalBasedRateLimiter;0;1;8;60;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0
JsonFraming;0;5;60;39;1;0;0;5;29;9;0;0;0;0;0;0;0;0;0;0
Keep;0;3;33;59;8;0;0;15;17;15;0;0;0;0;0;0;0;0;0;0
KeepAliveConcat;0;13;81;0;1;2;0;5;43;10;0;0;0;0;0;0;0;0;0;0
LastElement;0;1;45;0;1;1;0;4;19;0;30;4;20;0;0;0;5;0;0;1
One2OneBidiFlow;0;1;7;50;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
UnexpectedOutputException;0;1;6;40;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
OutputTruncationException;0;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
One2OneBidi;0;7;87;17;2;2;0;4;37;7;32;8;41;0;22;0;2;0;0;4
PagedSource;0;4;31;35;4;0;0;1;11;0;26;2;11;0;1;0;4;0;0;0
PartitionWith;0;16;77;1;1;2;0;4;33;0;43;4;60;0;17;0;8;0;0;3
Pulse;0;7;55;5;1;3;0;5;28;16;0;0;0;0;0;0;0;0;0;0
RestartSource;0;1;11;83;4;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0
RestartWithBackoffSource;0;2;48;2;1;2;0;4;15;1;7;1;4;0;0;0;0;0;0;0
RestartSink;0;1;7;83;2;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0
RestartWithBackoffSink;0;1;43;2;1;2;0;5;14;1;8;1;4;0;0;0;0;0;0;0
RestartFlow;0;1;11;86;4;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0
RestartWithBackoffFlow;0;5;68;5;1;2;0;5;23;1;10;2;8;0;0;0;0;0;0;0
RestartWithBackoffLogic;0;14;142;4;21;2;0;3;52;20;30;10;63;0;8;0;8;0;0;3
Deadline;0;1;8;0;0;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0
DeadlineExtensions;0;1;4;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Retry;0;32;255;17;2;0;0;3;105;4;41;14;181;0;45;0;30;0;1;11
RunnableGraph;0;1;28;58;10;0;0;2;26;15;0;0;0;0;0;0;0;0;0;0
Sample;0;4;60;13;3;2;0;4;24;3;23;4;18;0;5;0;0;0;0;3
Sink;0;1;33;74;13;0;0;6;38;36;0;0;0;0;0;0;0;0;0;0
Source;0;7;95;69;33;0;0;9;106;186;13;6;15;0;3;0;8;0;0;1
SourceGen;0;2;67;46;3;0;0;2;36;15;11;3;9;0;2;0;3;0;0;0
SourceOperations;0;1;315;84;75;0;0;2;153;2344;1;4;4;0;0;0;0;0;0;0
StreamConverters;0;1;24;72;4;0;0;6;18;6;0;0;0;0;0;0;0;0;0;0
SubFlow;0;1;11;85;8;0;0;0;10;28;0;0;0;0;0;0;0;0;0;0
SubFlowOperations;0;1;284;84;67;0;0;1;134;1953;0;1;1;0;0;0;0;0;0;0
Tcp;0;1;39;61;1;1;0;6;10;3;0;0;0;0;0;0;0;0;0;0
TcpExt;0;4;46;65;8;0;0;10;32;4;2;1;1;0;1;0;0;0;0;0
TcpStreamExtensions;0;1;4;55;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
TcpIdleTimeoutException;0;1;8;0;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0
UnfoldFlowGraphStageLogic;0;6;51;3;5;1;0;1;16;1;32;3;24;0;11;0;1;0;0;2
FanOut2UnfoldingStage;0;1;15;0;1;2;0;2;4;0;0;0;0;0;0;0;0;0;0;0
ValveSwitch;0;1;22;0;2;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0
Valve;0;8;82;7;1;1;0;4;37;22;1;1;1;0;1;0;0;0;0;0
TimedSourceDsl;0;1;9;68;2;0;0;2;4;1;0;0;0;0;0;0;0;0;0;0
TimedFlowDsl;0;1;9;70;2;0;0;2;4;1;0;0;0;0;0;0;0;0;0;0
TimedOps;0;1;18;61;2;0;0;3;26;0;0;0;0;0;0;0;0;0;0;0
TimedIntervalBetweenOps;0;1;12;47;1;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0
Timed;0;4;130;28;0;0;0;3;53;26;0;0;0;0;0;0;0;0;0;0
FanInShape;0;7;72;54;7;1;0;3;33;4;1;1;1;0;0;0;0;0;1;0
UniformFanInShape;0;1;22;61;2;2;0;0;14;1;4;1;1;0;0;0;0;0;0;0
FanOutShape;0;7;72;54;7;1;0;3;33;0;1;1;1;0;0;0;0;0;0;0
UniformFanOutShape;0;1;22;59;2;2;0;0;14;1;4;1;1;0;0;0;0;0;0;0
FlowMonitor;0;1;36;50;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0
Fusing;0;3;23;68;2;0;0;6;21;15;0;0;0;0;0;0;0;0;0;0
NoMaterializer;0;1;29;65;5;0;0;3;13;6;0;0;0;0;0;0;0;0;0;0
ExtendedActorMaterializer;0;5;33;46;8;1;1;9;15;1;0;0;0;0;0;0;0;0;0;0
ActorMaterializerImpl;0;21;188;32;19;2;0;23;99;52;9;2;19;0;11;0;7;0;0;0
SubFusingActorMaterializerImpl;0;1;21;65;5;0;0;7;12;0;0;0;0;0;0;0;0;0;0;0
FlowNameCounter;0;1;7;65;2;1;0;2;5;1;0;0;0;0;0;0;0;0;0;0
StreamSupervisor;0;5;75;51;9;1;0;5;31;10;1;1;1;0;0;0;0;0;0;0
ActorProcessor;0;1;9;47;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
BatchingInputBuffer;0;20;132;39;28;0;0;11;47;18;0;0;0;0;0;0;0;0;0;0
SimpleOutputs;0;19;114;40;25;0;0;11;40;0;0;0;0;0;0;0;0;0;0;0
ActorProcessorImpl;0;3;79;49;15;1;1;10;49;105;0;0;0;0;0;0;0;0;0;0
SubscribePending;0;1;6;33;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0
RequestMore;0;1;11;50;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
Cancel;0;1;9;43;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
ExposedPublisher;0;1;9;43;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0
NormalShutdownException;0;1;8;52;0;3;0;3;2;0;0;0;0;0;0;0;0;0;0;0
ActorPublisher;0;1;5;54;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
ActorSubscription;0;1;11;56;2;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0
ActorSubscriptionWithCursor;0;1;30;42;2;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0
ActorRefBackpressureSinkStage;0;13;120;16;2;2;0;7;47;0;0;0;0;0;0;0;0;0;0;0
ActorRefSinkActor;0;6;44;43;7;2;0;5;16;1;2;1;1;0;0;0;0;0;0;0
ActorRefSourceActor;0;34;119;32;38;2;0;5;44;1;0;1;1;0;0;0;1;0;0;0
Buffer;0;4;17;55;6;0;0;11;7;0;0;0;0;0;0;0;0;0;0;0
FixedSizeBuffer;0;3;12;55;3;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0
ModuloFixedSizeBuffer;0;3;16;44;3;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
PowerOfTwoFixedSizeBuffer;0;1;9;52;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
BoundedBuffer;0;5;99;28;6;0;0;2;37;0;0;0;0;0;0;0;0;0;0;0
EmptyPublisher;0;3;20;35;4;0;0;2;7;1;0;0;0;0;0;0;0;0;0;0
ErrorPublisher;0;3;26;42;4;0;0;2;7;1;0;0;0;0;0;0;0;0;0;0
MaybePublisher;0;4;55;25;2;0;0;1;18;4;20;2;14;0;5;0;0;0;0;0
CancelledSubscription;0;1;7;58;2;0;0;7;4;1;0;0;0;0;0;0;0;0;0;0
CancellingSubscriber;0;1;8;70;5;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0
RejectAdditionalSubscribers;0;3;18;37;4;0;0;1;5;1;0;0;0;0;0;0;0;0;0;0
ConstantFunctions;0;1;4;55;1;0;0;1;1;0;20;1;1;0;0;0;0;0;0;0
EnumerableActorName;0;1;9;60;3;0;1;8;5;3;0;0;0;0;0;0;0;0;0;0
EnumerableActorNameImpl;0;1;12;58;2;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0
ExposedPublisherReceive;0;5;28;42;6;0;0;2;9;1;0;0;0;0;0;0;0;0;0;0
InputBunch;0;36;214;34;54;0;0;8;110;283;23;13;66;0;38;0;22;0;0;6
FanIn;0;1;50;57;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0
OutputBunch;0;41;208;35;52;0;0;6;68;107;27;13;78;0;73;0;8;0;0;4
FanOut;0;1;55;52;0;0;0;1;13;1;0;0;0;0;0;0;0;0;0;0
Unzip;0;1;5;54;1;0;0;1;4;0;16;1;1;0;0;0;0;0;0;0
FanoutOutputs;0;11;92;45;19;1;0;11;34;31;10;2;11;0;2;0;2;0;0;1
FanoutProcessorImpl;0;2;27;42;5;2;0;3;20;6;6;2;2;0;0;0;0;0;0;0
GraphModule;0;2;23;61;5;2;0;9;13;4;0;0;0;0;0;0;0;0;0;0
GraphInterpreterShell;0;44;218;27;50;0;0;16;78;0;4;2;10;0;1;0;3;0;0;0
ActorGraphInterpreter;0;83;605;38;47;1;0;15;212;157;0;1;1;0;0;0;0;0;0;0
EnumeratorInterpreter;0;9;95;35;0;0;0;4;23;0;24;4;31;0;12;0;2;0;0;6
Fusing;0;61;372;23;69;0;0;20;214;16;10;8;43;0;0;0;25;0;0;0
BuildStructuralInfo;0;43;225;36;63;0;0;12;164;144;1;4;4;0;2;0;0;0;0;0
GraphAssembly;0;22;134;31;23;0;0;13;39;6;0;0;0;0;0;0;0;0;0;0
GraphInterpreter;1;77;547;40;108;0;0;29;162;266;0;3;3;0;2;0;0;0;1;0
GraphStages;0;1;20;51;3;0;0;6;12;1;45;2;17;0;0;0;7;0;0;0
GraphStageModule;0;1;17;66;4;2;0;7;10;4;0;0;0;0;0;0;0;0;0;0
SimpleLinearGraphStage;0;1;14;46;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0
Identity;0;1;22;33;1;3;0;5;12;1;0;0;0;0;0;0;0;0;0;0
Detacher;0;5;50;23;2;3;0;5;24;3;0;0;0;0;0;0;0;0;0;0
TerminationWatcher;0;2;57;24;2;1;0;5;29;14;0;0;0;0;0;0;0;0;0;0
FLowMonitorImpl;0;2;16;27;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0
MonitorFlow;0;4;60;25;2;1;0;5;28;6;0;0;0;0;0;0;0;0;0;0
TickSource;0;6;61;28;2;1;0;6;33;5;4;3;3;0;0;0;0;0;0;0
MaterializedValueSource;0;1;40;48;6;2;0;7;24;6;4;2;2;0;2;0;1;0;0;0
SingleSource;0;1;29;34;1;2;0;6;11;1;0;0;0;0;0;0;0;0;0;0
TaskSource;0;5;41;32;2;2;0;7;19;6;19;2;10;0;2;0;1;0;0;0
IgnoreSink;0;1;43;0;2;1;0;5;20;11;0;0;0;0;0;0;0;0;0;0
Select;0;4;46;36;2;2;0;8;19;4;0;0;0;0;0;0;0;0;0;0
Where;0;5;47;24;2;3;0;7;19;4;0;0;0;0;0;0;0;0;0;0
TakeWhile;0;6;54;26;2;3;0;8;20;4;0;0;0;0;0;0;0;0;0;0
SkipWhile;0;4;49;26;2;3;0;6;27;22;3;2;2;0;6;0;1;0;0;0
SupervisedGraphStageLogic;0;7;43;35;9;1;0;8;15;6;10;1;5;0;2;0;2;0;0;0
Collect;0;4;50;35;2;2;0;6;28;22;1;1;1;0;3;0;0;0;0;0
Recover;0;4;52;25;2;3;0;6;20;4;0;0;0;0;0;0;0;0;0;0
SelectError;0;1;27;10;1;3;0;5;13;0;0;0;0;0;0;0;0;0;0;0
Take;0;4;43;29;2;3;0;6;13;4;0;0;0;0;0;0;0;0;0;0
Skip;0;2;36;33;2;3;0;6;12;4;0;0;0;0;0;0;0;0;0;0
Scan;0;8;79;26;2;2;0;8;29;8;29;3;33;0;10;0;3;0;0;2
ScanAsync;0;16;120;18;2;2;0;9;53;20;20;6;31;0;18;0;0;0;0;1
Aggregate;0;8;73;27;2;2;0;8;26;4;0;0;0;0;0;0;0;0;0;0
AggregateAsync;0;18;110;20;2;2;0;9;48;9;26;2;40;0;10;0;6;0;0;1
Intersperse;0;3;74;20;1;3;0;5;30;4;0;0;0;0;0;0;0;0;0;0
Grouped;0;4;56;36;2;2;0;6;25;3;0;0;0;0;0;0;0;0;0;0
LimitWeighted;0;4;57;25;2;3;0;6;29;33;1;1;1;0;2;0;1;0;0;0
Sliding;0;11;64;36;2;2;0;6;30;4;0;0;0;0;0;0;0;0;0;0
Buffer;0;20;121;8;1;3;0;6;42;0;27;6;46;0;29;0;0;0;0;0
OnCompleted;0;2;47;0;1;2;0;5;21;0;0;0;0;0;0;0;0;0;0;0
Batch;0;32;187;7;1;2;0;7;52;0;0;0;0;0;0;0;0;0;0;0
Expand;0;8;78;27;2;2;0;6;38;5;0;0;0;0;0;0;0;0;0;0
SelectAsync;0;23;127;15;1;2;0;9;58;23;0;1;1;0;0;0;1;0;0;0
SelectAsyncUnordered;0;22;102;17;1;2;0;9;48;1;0;1;1;0;1;0;0;0;0;0
Log;0;10;103;14;2;3;0;9;43;6;0;0;0;0;0;0;0;0;0;0
GroupedWithin;0;10;104;16;1;2;0;5;47;22;0;0;0;0;0;0;0;0;0;0
Delay;0;26;130;13;2;3;0;7;65;24;20;7;33;0;11;0;0;0;0;0
TakeWithin;0;1;29;23;1;3;0;5;21;22;0;0;0;0;0;0;0;0;0;0
SkipWithin;0;2;36;20;1;3;0;5;21;20;0;0;0;0;0;0;0;0;0;0
Sum;0;6;67;21;2;3;0;8;29;0;9;2;7;0;7;0;0;0;0;1
RecoverWith;0;9;77;22;2;3;0;8;40;9;19;4;19;0;4;0;5;0;0;0
StatefulSelectMany;0;14;86;19;2;2;0;8;41;15;0;0;0;0;0;0;0;0;0;0
FlattenMerge;0;11;102;16;2;2;0;9;54;0;17;4;22;0;8;0;5;0;0;0
PrefixAndTail;0;15;130;14;2;2;0;12;62;8;5;2;8;0;7;0;0;0;0;0
GroupBy;0;39;240;7;2;2;0;13;102;25;2;1;5;0;2;0;2;0;0;0
Split;0;1;10;69;2;0;0;2;4;1;0;0;0;0;0;0;0;0;0;0
SubSink;0;1;52;24;0;0;0;4;11;0;0;0;0;0;0;0;0;0;0;0
SubSource;0;5;24;31;5;0;0;4;8;0;0;0;0;0;0;0;0;0;0;0
FilePublisher;0;20;122;26;26;2;0;3;53;15;3;4;4;0;2;0;0;0;0;0
FileSubscriber;0;9;95;25;12;2;0;6;42;0;26;4;34;0;14;0;6;0;0;1
InputStreamPublisher;0;10;77;25;14;2;0;3;32;8;2;2;2;0;0;0;0;0;0;0
InputStreamSinkStage;0;9;134;36;2;1;0;6;52;0;4;1;7;0;0;0;0;0;0;0
InputStreamAdapter;0;26;151;36;37;2;0;1;54;42;20;2;39;0;14;0;6;0;0;4
FileSink;0;1;31;49;3;3;0;7;16;0;0;0;0;0;0;0;0;0;0;0
OutputStreamSink;0;1;27;49;3;3;0;6;14;0;0;0;0;0;0;0;0;0;0;0
FileSource;0;3;35;48;3;3;0;7;20;0;0;0;0;0;0;0;0;0;0;0
InputStreamSource;0;2;36;42;4;3;0;5;16;0;0;0;0;0;0;0;0;0;0;0
OutputStreamSourceStage;0;12;180;24;2;1;0;8;67;21;3;1;7;0;0;0;0;0;0;0
OutputStreamAdapter;0;6;72;44;14;2;0;1;29;26;22;2;21;0;9;0;0;0;0;2
OutputStreamSubscriber;0;6;71;28;8;2;0;5;32;1;29;4;30;0;14;0;4;0;0;1
ConnectionSourceStage;0;17;151;15;1;1;0;10;66;17;6;2;11;0;3;0;2;0;0;0
IncomingConnectionStage;0;2;27;44;3;2;0;3;11;0;0;0;0;0;0;0;0;0;0;0
TcpConnectionStage;0;24;169;26;0;0;0;7;71;0;28;6;68;0;35;0;9;0;0;1
OutgoingConnectionStage;0;3;39;38;4;1;0;3;18;0;13;1;6;0;1;0;3;0;0;0
TcpIdleTimeout;0;3;16;5;3;0;0;4;10;0;5;1;1;0;0;0;1;0;0;0
JsonObjectParser;0;29;120;17;33;0;0;2;27;0;0;0;0;0;0;0;0;0;0;0
SourceModule;0;4;37;52;10;2;0;5;22;13;0;0;0;0;0;0;0;0;0;0
SubscriberSource;0;1;19;55;3;3;0;1;8;3;0;0;0;0;0;0;0;0;0;0
PublisherSource;0;1;22;56;3;3;0;1;7;0;0;0;0;0;0;0;0;0;0;0
MaybeSource;0;1;18;57;3;3;0;1;10;3;0;0;0;0;0;0;0;0;0;0
ActorPublisherSource;0;1;21;54;3;3;0;2;10;0;0;0;0;0;0;0;0;0;0;0
ActorRefSource;0;1;25;53;3;3;0;4;11;0;0;0;0;0;0;0;0;0;0;0
SignalThrewException;0;1;8;55;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0
ReactiveStreamsCompliance;0;17;177;46;34;0;0;30;60;78;0;0;0;0;0;0;0;0;0;0
NothingToReadException;0;1;14;36;0;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0
ResizableMultiReaderRingBuffer;0;15;92;44;17;0;0;1;22;0;0;0;0;0;0;0;0;0;0;0
SinkholeSubscriber;0;2;28;40;5;0;0;1;12;4;0;0;0;0;0;0;0;0;0;0
SinkModule;0;4;38;53;10;2;0;4;21;9;0;0;0;0;0;0;0;0;0;0
PublisherSink;0;1;20;56;3;3;0;1;8;3;0;0;0;0;0;0;0;0;0;0
FanoutPublisherSink;0;1;22;53;3;3;0;4;14;3;0;0;0;0;0;0;0;0;0;0
SubscriberSink;0;1;20;55;3;3;0;1;7;0;0;0;0;0;0;0;0;0;0;0
CancelSink;0;1;19;55;3;3;0;1;8;3;0;0;0;0;0;0;0;0;0;0
ActorSubscriberSink;0;1;23;52;3;3;0;3;10;0;0;0;0;0;0;0;0;0;0;0
ActorRefSink;0;1;28;48;3;3;0;5;12;0;0;0;0;0;0;0;0;0;0;0
LastOrDefaultStage;0;1;49;22;1;1;0;4;20;2;0;0;0;0;0;0;0;0;0;0
FirstOrDefaultStage;0;2;54;20;1;1;0;4;24;1;0;0;0;0;0;0;0;0;0;0
SeqStage;0;2;56;27;2;1;0;5;25;11;0;0;0;0;0;0;0;0;0;0
QueueSink;0;9;118;16;3;1;0;5;58;44;15;3;21;0;7;0;1;0;0;1
LazySink;0;8;153;13;2;1;0;9;71;42;14;8;25;0;12;0;4;0;0;0
ObservableSinkStage;0;6;77;0;1;1;0;4;31;8;18;3;17;0;6;0;5;0;0;1
QueueSource;0;34;258;22;1;1;0;6;96;36;23;3;79;0;26;0;20;0;0;3
UnfoldResourceSource;0;11;103;18;2;2;0;8;32;8;4;1;5;0;2;0;2;0;0;0
UnfoldResourceSourceAsync;0;22;188;11;2;2;0;8;76;34;4;4;8;0;3;0;1;0;0;0
LazySource;0;2;66;22;2;1;0;6;35;4;9;3;7;0;1;0;3;0;0;0
EmptySource;0;1;18;0;2;2;0;6;12;6;0;0;0;0;0;0;0;0;0;0
EventWrapper;0;1;34;15;1;0;0;2;8;1;0;0;0;0;0;0;0;0;0;0
ObservableSourceStage;0;12;109;0;1;2;0;4;48;20;26;10;40;0;12;0;2;0;0;0
DefaultAttributes;0;1;105;74;0;0;0;56;114;0;0;0;0;0;0;0;0;0;0;0
SymbolicGraphStage;0;1;6;40;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0
SymbolicStage;0;1;11;60;2;0;0;3;5;1;0;0;0;0;0;0;0;0;0;0
FirstOrDefault;0;2;48;25;2;1;0;4;24;5;0;0;0;0;0;0;0;0;0;0
LastOrDefault;0;3;51;23;2;1;0;4;23;7;0;0;0;0;0;0;0;0;0;0
StreamLayout;0;33;168;32;34;0;0;22;143;0;10;11;20;0;1;0;13;0;1;2
IgnorableMaterializedValueComposites;0;10;25;28;11;0;0;8;6;0;0;0;0;0;0;0;0;0;0;0
Module;0;42;158;46;47;0;6;20;106;39;3;6;6;0;0;0;0;0;0;0
EmptyModule;0;7;42;57;12;1;0;14;18;10;2;1;1;0;1;0;0;0;0;0
CopiedModule;0;4;35;53;7;1;0;12;17;6;0;0;0;0;0;0;0;0;0;0
CompositeModule;0;3;59;45;7;1;0;14;28;10;4;3;3;0;0;0;0;0;0;0
StructuralInfoModule;0;3;50;50;5;1;0;10;12;3;0;0;0;0;0;0;0;0;0;0
FusedModule;0;3;54;48;6;1;0;12;23;6;5;3;3;0;0;0;0;0;0;0
AtomicModule;0;1;6;60;0;1;5;12;0;0;0;0;0;0;0;0;0;0;0;0
VirtualProcessor;0;57;362;12;57;1;0;3;83;0;0;0;0;0;0;0;0;0;0;0
VirtualPublisher;0;10;62;17;13;1;0;3;19;1;0;0;0;0;0;0;0;0;0;0
MaterializerSession;0;41;236;29;52;0;0;16;124;25;2;3;5;0;0;0;0;0;2;0
ProcessorModule;0;2;28;56;5;2;0;6;13;4;0;0;0;0;0;0;0;0;0;0
SubscriptionTimeoutException;0;1;14;50;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0
CancelingSubscriber;0;1;13;58;4;0;0;1;10;6;0;0;0;0;0;0;0;0;0;0
NoopSubscriptionTimeout;0;1;12;66;4;0;0;3;6;1;0;0;0;0;0;0;0;0;0;0
SubFlowImpl;0;1;33;64;7;1;0;1;18;17;2;1;1;0;1;0;0;0;0;0
SubscriberManagement;0;1;32;60;0;0;0;4;13;0;0;0;0;0;0;0;0;0;0;0
Throttle;0;6;69;22;2;3;0;5;31;22;0;0;0;0;0;0;0;0;0;0
Timers;0;1;7;53;1;0;0;7;4;0;0;0;0;0;0;0;0;0;0;0
Initial;0;2;40;32;2;3;0;7;23;24;0;0;0;0;0;0;0;0;0;0
Completion;0;1;32;37;2;3;0;7;23;24;0;0;0;0;0;0;0;0;0;0
Idle;0;2;42;31;2;3;0;7;24;24;0;0;0;0;0;0;0;0;0;0
BackpressureTimeout;0;3;48;28;2;3;0;7;24;24;0;0;0;0;0;0;0;0;0;0
IdleTimeoutBidi;0;2;58;36;2;2;0;7;39;3;12;4;8;0;10;0;0;0;0;0
DelayInitial;0;4;47;28;2;3;0;7;23;24;0;0;0;0;0;0;0;0;0;0
IdleInject;0;8;81;20;2;2;0;7;40;16;0;0;0;0;0;0;0;0;0;0
SubReceive;0;1;10;52;1;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0
DefaultInputTransferStates;0;2;7;58;3;0;0;2;4;1;36;4;4;0;0;0;0;0;0;0
DefaultOutputTransferStates;0;2;7;58;3;0;0;3;4;1;41;4;5;0;0;0;0;0;0;0
TransferState;0;6;10;65;6;0;5;21;4;1;28;4;4;0;0;0;0;0;0;0
LambdaTransferState;0;1;12;47;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
Completed;0;1;9;50;0;1;0;4;2;0;0;0;0;0;0;0;0;0;0;0
NotInitialized;0;1;9;50;0;1;0;6;2;0;0;0;0;0;0;0;0;0;0;0
WaitingForUpstreamSubscription;0;1;12;58;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
Always;0;1;9;50;0;1;0;3;2;0;0;0;0;0;0;0;0;0;0;0
PumpBase;0;1;19;68;7;0;0;3;14;21;5;1;1;0;0;0;0;0;0;0
Pumps;0;10;69;42;16;0;0;8;22;17;6;2;5;0;0;0;0;0;0;0
Unfold;0;2;39;36;1;2;0;5;11;1;0;0;0;0;0;0;0;0;0;0
UnfoldAsync;0;3;51;30;1;2;0;5;17;1;20;2;13;0;13;0;0;0;0;1
UntypedPublisher;0;2;24;55;7;0;1;8;12;6;0;0;0;0;0;0;0;0;0;0
UntypedPublisherImpl;0;1;20;44;3;1;0;2;7;0;0;0;0;0;0;0;0;0;0;0
UntypedSubscriber;0;2;27;60;10;0;1;12;15;21;0;0;0;0;0;0;0;0;0;0
