ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
ConfigurationExtension;0;1;7;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
EncodedRecorder;0;24;267;7;35;0;0;0;94;28;1;3;3;0;0;0;1;0;0;0
EntryPoint;0;1;10;0;2;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0
ItemDataProvider;0;10;104;0;16;0;0;0;50;3;3;4;4;0;4;0;0;0;0;0
RecordingHelper;0;10;64;0;12;0;0;2;22;3;0;0;0;0;0;0;0;0;0;0
SeriesTimerManager;0;2;15;0;2;1;0;0;6;0;6;1;1;0;0;0;0;0;0;0
TimerManager;0;15;126;0;27;1;0;2;63;66;3;5;5;0;1;0;1;0;0;0
SchedulesDirect;0;105;993;2;126;0;0;0;273;137;1;20;20;0;2;0;2;0;4;0
XmlTvListingsProvider;0;31;209;8;41;0;0;0;112;13;7;9;16;0;0;0;0;0;2;0
LiveTvConfigurationFactory;0;1;14;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
LiveTvDtoService;0;72;458;0;83;0;0;4;142;17;0;0;0;0;0;0;0;0;0;0
LiveTvManager;0;232;1938;2;303;0;0;8;807;918;7;90;168;0;17;0;29;0;13;1
LiveTvMediaSourceProvider;0;13;91;2;15;0;0;1;33;0;0;0;0;0;0;0;0;0;1;0
RefreshChannelsScheduledTask;0;2;32;13;3;0;0;2;9;3;0;0;0;0;0;0;0;0;0;0
BaseTunerHost;0;25;180;0;34;0;2;2;80;0;3;6;6;0;0;0;2;0;0;0
HdHomerunHost;0;66;591;3;82;1;0;2;184;78;2;4;18;0;1;0;0;0;0;0
LegacyHdHomerunChannelCommands;0;4;24;4;3;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0
HdHomerunChannelCommands;0;4;26;0;4;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0
HdHomerunManager;0;25;325;4;34;0;0;2;115;23;0;0;0;0;0;0;0;0;2;0
HdHomerunUdpStream;0;19;221;5;13;1;0;2;87;50;11;2;29;0;4;0;3;0;0;0
LiveStream;0;17;157;0;26;0;2;3;54;29;0;1;1;0;0;0;0;0;0;0
M3uParser;0;43;250;4;51;0;0;0;100;18;0;0;0;0;0;0;0;0;0;0
M3UTunerHost;0;10;136;2;17;1;0;1;52;20;6;2;9;0;0;0;1;0;1;0
SharedHttpStream;0;10;95;11;12;1;0;2;34;1;19;2;23;0;6;0;3;0;0;0
LocalizationManager;0;34;301;13;51;0;0;3;148;110;1;2;6;0;0;0;0;0;0;0
EncodingManager;1;25;173;7;30;0;0;2;62;13;1;3;3;0;1;0;0;0;0;0
WebSocketMiddleware;0;3;28;0;3;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0
BigIntegerExtensions;0;10;69;49;13;0;0;0;30;6;0;0;0;0;0;0;0;0;0;0
IPAddressCollection;0;4;61;1;6;0;0;3;9;4;0;0;0;0;0;0;0;0;0;0
IPNetwork;0;154;1201;27;206;0;0;7;325;841;0;3;3;0;0;0;0;0;0;0
IPNetworkCollection;0;7;91;1;6;0;0;3;16;4;0;0;0;0;0;0;0;0;0;0
NetworkManager;0;102;597;9;136;0;0;5;255;497;9;16;63;0;0;0;11;0;0;0
SocketFactory;0;23;137;15;28;0;0;2;54;0;0;0;0;0;0;0;0;0;0;0
UdpSocket;0;19;211;0;30;0;0;4;82;40;13;4;32;0;0;0;12;0;0;2
WebSocketConnectEventArgs;0;1;7;69;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
PlaylistsFolder;1;3;33;0;5;3;0;1;11;3;0;0;0;0;0;0;0;0;0;0
PlaylistImageProvider;0;8;42;0;8;1;0;0;16;0;46;5;36;0;0;0;14;0;0;0
MusicGenreImageProvider;0;1;21;0;1;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0
GenreImageProvider;0;1;21;0;1;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0
PlaylistManager;1;55;404;0;68;0;0;2;201;53;2;11;11;0;1;0;3;0;2;0
ResourceFileManager;0;3;44;2;6;0;0;0;18;4;0;0;0;0;0;0;0;0;0;0
ScheduledTaskWorker;0;48;462;27;54;0;0;6;165;182;1;6;6;0;0;0;0;0;0;0
TaskManager;0;14;179;29;30;0;0;4;79;49;4;9;9;0;1;0;2;0;1;0
ChapterImagesTask;0;6;102;15;7;0;0;0;32;1;0;0;0;0;0;0;0;0;0;0
DeleteCacheFileTask;0;10;101;21;14;0;0;0;32;4;0;1;1;0;1;0;0;0;0;0
DeleteLogFileTask;0;2;41;33;3;0;0;0;15;1;2;1;1;0;1;0;1;0;0;0
PeopleValidationTask;0;1;32;36;2;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0
PluginUpdateTask;0;6;62;21;7;0;0;2;20;1;0;0;0;0;0;0;0;0;0;0
RefreshMediaLibraryTask;0;1;29;38;2;0;0;2;8;1;0;0;0;0;0;0;0;0;0;0
DailyTrigger;0;4;35;44;7;0;0;1;14;6;2;1;1;0;0;0;0;0;0;0
IntervalTrigger;0;6;52;35;9;0;0;1;17;4;1;1;1;0;0;0;0;0;0;0
StartupTrigger;0;3;28;37;5;0;0;1;8;3;0;0;0;0;0;0;0;0;0;0
WeeklyTrigger;0;6;46;46;10;0;0;1;18;10;2;1;1;0;0;0;0;0;0;0
AuthenticationRepository;0;37;338;0;46;1;0;5;151;0;27;7;131;0;2;0;54;0;0;0
JsonSerializer;0;21;169;28;35;0;0;0;83;43;0;0;0;0;0;0;0;0;0;0
MyXmlSerializer;0;2;71;33;8;0;0;0;28;19;0;0;0;0;0;0;0;0;0;0
ServerApplicationPaths;0;3;66;43;3;1;0;3;25;0;0;0;0;0;0;0;0;0;0;0
HttpResult;0;5;39;0;5;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0
RequestHelper;0;6;37;5;8;0;0;4;8;3;0;0;0;0;0;0;0;0;0;0
ResponseHelper;0;21;102;1;23;0;0;5;22;3;0;0;0;0;0;0;0;0;0;0
ServiceController;0;22;122;6;27;0;0;6;42;13;0;0;0;0;0;0;0;0;0;0
ServiceExecExtensions;0;6;37;15;6;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0
ServiceExecGeneral;0;19;130;2;23;0;0;2;54;8;5;3;8;0;0;0;2;0;0;0
ServiceHandler;0;33;174;6;42;0;0;8;55;36;0;0;0;0;0;0;0;0;0;0
ServiceMethod;0;1;10;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
RestPath;0;70;408;7;67;0;0;9;101;45;0;3;3;0;0;0;1;0;1;0
StringMapTypeDeserializer;0;12;83;1;13;0;0;3;18;3;1;1;1;0;0;0;0;0;0;0
TypeAccessor;0;3;12;0;3;0;0;1;3;0;7;1;1;0;0;0;1;0;0;0
GetSwaggerSpec;0;1;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
SwaggerSpec;0;1;12;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0
SwaggerComponents;0;1;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
SwaggerSecurityScheme;0;1;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
SwaggerInfo;0;1;8;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
SwaggerConcactInfo;0;1;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
SwaggerTag;0;1;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
SwaggerMethod;0;1;12;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
SwaggerParam;0;1;9;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
SwaggerResponse;0;1;5;16;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
SwaggerDefinition;0;1;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
SwaggerProperty;0;1;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
SwaggerService;0;8;114;1;13;0;0;14;34;15;0;1;1;0;0;0;0;0;0;0
UrlExtensions;0;5;20;16;6;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0
HttpSessionController;0;17;145;0;23;0;0;0;50;10;0;1;1;0;0;0;0;0;0;0
SessionManager;0;178;1422;8;249;0;0;2;552;1200;12;44;202;0;21;0;19;0;1;0
SessionWebSocketListener;0;4;53;28;8;0;0;1;18;6;1;1;1;0;2;0;0;0;0;0
WebSocketController;0;3;60;0;7;0;0;1;21;10;3;2;2;0;0;0;0;0;0;0
HttpFile;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WebSocketSharpRequest;0;91;509;4;48;0;0;1;137;123;0;0;0;0;0;0;0;0;0;0
SharpWebSocket;0;5;46;43;8;0;0;1;20;0;0;0;0;0;0;0;0;0;0;0
WebSocketSharpListener;0;8;88;7;12;0;0;2;35;6;0;0;0;0;0;0;0;0;0;0
WebSocketSharpRequest;0;37;244;3;34;0;0;1;60;22;0;0;0;0;0;0;0;0;0;0
WebSocketSharpResponse;0;5;61;7;7;0;0;0;13;3;0;0;0;0;0;0;0;0;0;0
AiredEpisodeOrderComparer;0;20;104;17;25;0;0;0;22;10;0;0;0;0;0;0;0;0;0;0
AlbumArtistComparer;0;2;13;53;3;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0
AlbumComparer;0;2;13;53;3;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0
AlphanumComparator;0;22;78;1;23;0;0;1;18;1;0;0;0;0;0;0;0;0;0;0
ArtistComparer;0;3;17;46;4;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0
CommunityRatingComparer;0;3;12;45;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
CriticRatingComparer;0;1;12;45;2;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0
DateCreatedComparer;0;3;12;45;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
DateLastMediaAddedComparer;0;3;23;54;4;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0
DatePlayedComparer;0;3;20;57;4;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0
IsFavoriteOrLikeComparer;0;2;15;64;3;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0
IsFolderComparer;0;2;12;55;3;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0
IsPlayedComparer;0;2;15;64;3;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0
IsUnplayedComparer;0;2;15;64;3;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0
NameComparer;0;3;12;45;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
OfficialRatingComparer;0;5;19;34;5;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0
PlayCountComparer;0;2;16;62;3;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0
PremiereDateComparer;0;4;26;38;5;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0
ProductionYearComparer;0;3;20;42;4;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0
RandomComparer;0;1;8;55;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
RuntimeComparer;0;3;12;45;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
SeriesSortNameComparer;0;2;13;43;3;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0
SortNameComparer;0;3;12;45;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
StartDateComparer;0;2;17;46;3;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0
StudioComparer;0;3;12;45;3;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0
TVSeriesManager;0;22;201;4;28;0;0;0;72;4;15;7;37;0;3;0;7;0;3;1
UdpServer;0;26;200;12;36;0;0;1;62;0;4;2;9;0;0;0;2;0;0;0
InstallationManager;0;46;398;24;66;0;0;3;184;91;6;15;26;0;0;0;7;0;0;0
CollectionFolderImageProvider;0;10;71;0;12;1;0;0;19;1;0;0;0;0;0;0;0;0;0;0
DynamicImageProvider;0;14;95;0;17;1;0;0;31;4;30;7;42;0;0;0;12;0;1;0
BaseFolderImageProvider;0;2;41;0;5;1;0;0;12;4;0;0;0;0;0;0;0;0;0;0
FolderImageProvider;0;5;23;4;5;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
MusicAlbumImageProvider;0;1;7;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
PhotoAlbumImageProvider;0;1;7;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
WebSocketManager;0;10;72;2;11;0;0;3;30;1;25;2;24;0;4;0;6;0;1;0
DeviceAvailableEventArgs;0;2;26;31;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0
DeviceEventArgs;0;2;19;29;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0
DeviceUnavailableEventArgs;0;2;25;32;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0
DiscoveredSsdpDevice;0;3;36;41;3;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0
DisposableManagedObjectBase;0;3;37;36;6;0;3;3;12;3;0;0;0;0;0;0;0;0;0;0
HttpParserBase;0;28;119;27;36;0;0;0;63;22;0;0;0;0;0;0;0;0;0;0
HttpRequestParser;0;7;49;22;9;1;0;1;21;3;0;0;0;0;0;0;0;0;0;0
HttpResponseParser;0;8;49;23;10;1;0;1;21;3;0;0;0;0;0;0;0;0;0;0
IEnumerableExtensions;0;4;18;0;5;0;0;0;13;1;5;1;1;0;0;0;0;0;0;0
RequestReceivedEventArgs;0;1;26;25;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0
ResponseReceivedEventArgs;0;1;25;26;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
SsdpCommunicationsServer;0;49;335;18;63;1;0;6;121;78;2;8;8;0;6;0;0;0;2;0
SsdpConstants;0;1;19;60;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
SsdpDevice;0;14;155;46;16;0;2;10;27;8;0;0;0;0;0;0;0;0;0;0
SsdpDeviceLocator;0;56;395;20;86;1;0;7;131;323;0;0;0;0;0;0;0;0;4;0
SsdpDevicePublisher;0;61;398;14;76;1;0;5;182;163;8;2;36;0;4;0;10;0;2;4
SsdpEmbeddedDevice;0;2;31;16;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0
SsdpRootDevice;0;1;31;45;0;1;0;4;1;0;0;0;0;0;0;0;0;0;0;0
GetDescriptionXml;0;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
GetContentDirectory;0;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
GetConnnectionManager;0;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
GetMediaReceiverRegistrar;0;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
ProcessContentDirectoryControlRequest;0;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
ProcessConnectionManagerControlRequest;0;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
ProcessMediaReceiverRegistrarControlRequest;0;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
ProcessMediaReceiverRegistrarEventRequest;0;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
ProcessContentDirectoryEventRequest;0;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
ProcessConnectionManagerEventRequest;0;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
GetIcon;0;1;9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
DlnaServerService;0;7;147;2;26;0;0;14;82;33;1;2;2;0;1;0;1;0;0;0
GetProfileInfos;0;1;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
DeleteProfile;0;1;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
GetDefaultProfile;0;1;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
GetProfile;0;1;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
UpdateProfile;0;1;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
CreateProfile;0;1;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
DlnaService;0;1;33;0;6;0;0;6;14;0;0;0;0;0;0;0;0;0;0;0
Argument;0;1;6;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
DeviceIcon;0;1;12;0;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
DeviceService;0;1;12;0;1;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
ServiceAction;0;1;13;0;1;0;0;7;3;0;0;0;0;0;0;0;0;0;0;0
StateVariable;0;1;15;0;1;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0
ConfigurationExtension;0;1;7;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
DlnaConfigurationFactory;0;1;14;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
DlnaOptions;0;1;20;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0
ConnectionManager;0;1;23;0;2;1;0;3;9;1;0;0;0;0;0;0;0;0;0;0
ConnectionManagerXmlBuilder;0;1;85;0;2;0;0;1;28;1;0;0;0;0;0;0;0;0;0;0
ControlHandler;0;2;25;0;3;1;0;1;7;1;0;0;0;0;0;0;0;0;0;0
ServiceActionListBuilder;0;1;169;0;6;0;0;1;55;15;0;0;0;0;0;0;0;0;0;0
ContentDirectory;0;8;109;0;10;1;0;3;18;1;0;0;0;0;0;0;0;0;0;0
ContentDirectoryXmlBuilder;0;1;120;0;2;0;0;1;42;1;0;0;0;0;0;0;0;0;0;0
ControlHandler;1;106;1025;1;156;1;0;5;441;611;1;17;20;0;5;0;0;0;0;0
ServerItem;0;3;13;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
ServiceActionListBuilder;0;1;315;0;9;0;0;1;103;36;0;0;0;0;0;0;0;0;0;0
ControlRequest;0;1;11;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
ControlResponse;0;1;10;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0
DidlBuilder;0;150;873;7;176;0;0;4;321;52;0;2;3;0;0;0;0;0;0;0
Filter;0;1;18;10;1;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0
StringWriterWithEncoding;0;2;39;0;0;3;0;0;8;0;0;0;0;0;0;0;0;0;0;0
DlnaManager;0;60;398;2;85;0;0;3;208;84;4;19;19;0;0;0;0;0;0;0
EventManager;0;11;137;9;19;0;0;2;59;1;1;2;2;0;0;0;0;0;1;0
EventSubscription;0;2;18;0;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
EventSubscriptionResponse;0;1;10;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
DlnaEntryPoint;0;22;323;1;36;0;0;7;83;1;0;0;0;0;0;0;0;0;0;0
ControlHandler;0;3;29;0;5;1;0;1;11;3;0;0;0;0;0;0;0;0;0;0
MediaReceiverRegistrar;0;1;20;0;2;1;0;3;7;1;0;0;0;0;0;0;0;0;0;0
MediaReceiverRegistrarXmlBuilder;0;1;61;0;2;0;0;1;24;1;0;0;0;0;0;0;0;0;0;0
ServiceActionListBuilder;0;1;122;0;8;0;0;1;42;28;0;0;0;0;0;0;0;0;0;0
Device;1;144;910;1;186;0;0;18;416;547;2;28;28;0;2;0;0;0;1;0
DeviceInfo;0;1;40;0;1;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0
PlaybackProgressEventArgs;0;1;4;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
PlaybackStartEventArgs;0;1;4;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
PlaybackStoppedEventArgs;0;1;4;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
MediaChangedEventArgs;0;1;5;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
PlaylistItem;0;1;7;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
PlaylistItemFactory;0;6;45;2;7;0;0;1;12;1;4;2;2;0;0;0;0;0;0;0
PlayToController;0;113;728;1;131;0;0;10;262;11;0;2;2;0;0;0;0;0;0;0
PlayToManager;0;19;182;1;23;0;0;4;64;0;0;1;1;0;0;0;1;0;0;0
SsdpHttpClient;0;6;120;3;10;0;0;2;32;2;0;0;0;0;0;0;0;0;0;0
TransportCommands;0;17;149;0;24;0;0;7;62;3;1;3;3;0;0;0;0;0;2;0
uBaseObject;0;5;40;0;2;0;1;9;7;0;0;0;0;0;0;0;0;0;0;0
UpnpContainer;0;2;18;0;2;1;0;3;9;0;0;0;0;0;0;0;0;0;0;0
uPnpNamespaces;0;1;32;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
DefaultProfile;0;1;141;2;1;1;26;26;24;0;0;0;0;0;0;0;0;0;0;0
DenonAvrProfile;0;1;23;0;0;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0
DirectTvProfile;0;1;112;0;0;2;0;1;15;0;0;0;0;0;0;0;0;0;0;0
DishHopperJoeyProfile;0;1;205;0;0;2;0;1;28;0;0;0;0;0;0;0;0;0;0;0
Foobar2000Profile;0;1;61;0;0;2;0;1;9;0;0;0;0;0;0;0;0;0;0;0
LgTvProfile;0;1;189;0;0;2;0;1;27;0;0;0;0;0;0;0;0;0;0;0
LinksysDMA2100Profile;0;1;42;2;0;2;0;1;6;0;0;0;0;0;0;0;0;0;0;0
MarantzProfile;0;1;31;0;0;2;0;1;4;0;0;0;0;0;0;0;0;0;0;0
MediaMonkeyProfile;0;1;31;0;0;2;0;1;4;0;0;0;0;0;0;0;0;0;0;0
PanasonicVieraProfile;0;1;194;0;0;2;0;1;28;0;0;0;0;0;0;0;0;0;0;0
PopcornHourProfile;0;1;203;0;0;2;0;1;29;0;0;0;0;0;0;0;0;0;0;0
SamsungSmartTvProfile;0;1;336;0;0;2;0;1;50;0;0;0;0;0;0;0;0;0;0;0
SharpSmartTvProfile;0;1;101;0;0;2;0;1;14;0;0;0;0;0;0;0;0;0;0;0
SonyBlurayPlayer2013;0;1;207;0;0;2;0;1;30;0;0;0;0;0;0;0;0;0;0;0
SonyBlurayPlayer2014;0;1;207;0;0;2;0;1;30;0;0;0;0;0;0;0;0;0;0;0
SonyBlurayPlayer2015;0;1;195;0;0;2;0;1;28;0;0;0;0;0;0;0;0;0;0;0
SonyBlurayPlayer2016;0;1;195;0;0;2;0;1;28;0;0;0;0;0;0;0;0;0;0;0
SonyBlurayPlayerProfile;0;1;253;0;0;2;0;1;36;0;0;0;0;0;0;0;0;0;0;0
SonyBravia2010Profile;0;1;332;0;0;2;0;1;45;0;0;0;0;0;0;0;0;0;0;0
SonyBravia2011Profile;0;1;356;0;0;2;0;1;49;0;0;0;0;0;0;0;0;0;0;0
SonyBravia2012Profile;0;1;278;0;0;2;0;1;37;0;0;0;0;0;0;0;0;0;0;0
SonyBravia2013Profile;0;1;296;0;0;2;0;1;40;0;0;0;0;0;0;0;0;0;0;0
SonyBravia2014Profile;0;1;296;0;0;2;0;1;40;0;0;0;0;0;0;0;0;0;0;0
SonyPs3Profile;0;1;240;0;0;2;0;1;33;0;0;0;0;0;0;0;0;0;0;0
SonyPs4Profile;0;1;247;0;0;2;0;1;34;0;0;0;0;0;0;0;0;0;0;0
WdtvLiveProfile;0;1;233;0;0;2;0;1;35;0;0;0;0;0;0;0;0;0;0;0
XboxOneProfile;0;1;349;0;0;2;0;1;49;0;0;0;0;0;0;0;0;0;0;0
DescriptionXmlBuilder;0;24;313;0;33;0;0;4;141;30;0;0;0;0;0;0;0;0;0;0
BaseControlHandler;0;20;198;3;27;0;3;5;74;8;1;2;2;0;0;0;0;0;1;0
BaseService;0;1;24;0;3;0;3;4;8;0;0;0;0;0;0;0;0;0;0;0
ControlErrorHandler;0;1;35;5;1;0;0;1;20;0;0;0;0;0;0;0;0;0;0;0
ServiceXmlBuilder;0;7;60;0;9;0;0;4;42;1;0;0;0;0;0;0;0;0;0;0
DeviceDiscovery;0;9;105;6;13;0;0;3;31;6;5;6;6;0;0;0;0;0;0;0
Extensions;0;4;21;0;6;0;0;0;6;3;0;0;0;0;0;0;0;0;0;0
AbstractNatDevice;0;1;14;0;1;0;2;3;2;0;0;0;0;0;0;0;0;0;0;0
DeviceEventArgs;0;1;12;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0
Mapping;0;6;75;0;7;0;0;6;11;0;0;0;0;0;0;0;0;0;0;0
NatManager;0;7;63;0;11;0;0;2;19;6;0;0;0;0;0;0;0;0;0;0
PmpConstants;0;1;20;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
PmpNatDevice;0;20;142;5;25;1;0;5;56;7;0;1;1;0;0;0;2;0;0;0
PmpSearcher;0;30;158;7;36;0;0;2;46;3;0;0;0;0;0;0;0;0;0;0
GetServicesMessage;0;3;33;5;1;1;0;2;8;0;0;0;0;0;0;0;0;0;0;0
CreatePortMappingMessage;0;3;31;0;3;1;0;4;20;0;0;0;0;0;0;0;0;0;0;0
MessageBase;0;1;49;7;4;0;2;3;14;6;0;0;0;0;0;0;0;0;0;0
UpnpSearcher;0;4;43;17;7;0;0;3;14;3;0;0;0;0;0;0;0;0;0;0
UpnpNatDevice;0;17;84;32;21;1;0;9;56;0;0;0;0;0;0;0;0;0;0;0
GetNotifications;0;1;12;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
Notification;0;1;11;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
NotificationResult;0;1;5;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
NotificationsSummary;0;1;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
GetNotificationsSummary;0;1;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
GetNotificationTypes;0;1;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
GetNotificationServices;0;1;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
AddAdminNotification;0;1;14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
MarkRead;0;1;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
MarkUnread;0;1;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
NotificationsService;0;1;52;1;8;0;0;7;20;1;3;2;2;0;0;0;0;0;0;0
CoreNotificationTypes;0;6;111;0;7;0;0;0;52;0;2;3;3;0;0;0;1;0;0;0
NotificationConfigurationFactory;0;1;14;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
NotificationManager;0;15;156;0;25;0;0;0;72;12;17;15;32;0;2;0;6;0;2;0
Notifications;0;22;217;0;33;0;0;0;64;48;0;1;1;0;0;0;0;0;0;0
AudioBookFileInfo;0;5;30;41;5;0;0;5;6;0;0;0;0;0;0;0;0;0;0;0
AudioBookFilePathParser;0;11;48;20;11;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0
AudioBookFilePathParserResult;0;1;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
AudioBookInfo;0;1;14;57;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0
AudioBookListResolver;0;2;38;19;2;0;0;6;19;0;19;5;9;0;0;0;3;0;1;0
